Title;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116 qdoR PqdoI gfp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0 mM quercetin;Average;148,0201;744,5124;461,3597;339,8095;282,8392;235,5889;197,1986;186,1242;174,5819;166,6742;160,5681;165,244;161,6218;168,5008;172,595;175,238;164,7739;168,0452;166,3254;164,4038;170,7278;157,294;161,0879;149,5612;155,1992;155,9284;155,8539;163,4741;166,2072;167,3492;170,8693;176,7717;170,3267;173,1251;177,5555;178,8793;174,0324;185,8283;191,3099;189,1741;197,265;198,4751;199,9457;195,8893;206,0494;204,7113;204,5643;205,2101;206,9675;212,0845;222,1325;223,8085;227,8455;233,1085;233,2085;227,4822;230,4461;235,538;242,9845;244,6471;249,6282;243,1393;245,2015;248,6242;253,0837;259,0989;265,1925;269,9511;269,2546;277,43;280,3011;278,2871;285,6282;290,0178;296,4954;315,5603;309,3943;315,625;323,0266;319,399;325,9687;322,9999;336,7205;343,8223;347,8205;350,7688;355,3658;355,3401;364,2269;364,3685;373,5538
;SD;621,7146;98,45469;70,84802;40,88529;36,58051;38,57972;24,41751;34,18729;28,90312;25,93331;21,00263;25,2658;32,52038;44,00058;27,61;30,3928;31,30807;23,20411;23,72863;21,97218;19,99339;21,74021;6,842378;10,36556;10,40191;11,43559;18,18774;8,751219;16,93641;13,38719;15,8693;4,285556;13,45726;8,53468;14,83089;10,74224;24,22119;11,61034;14,28403;7,981252;11,36648;10,90981;2,118779;5,281401;9,058385;15,85399;3,248899;13,35745;7,011192;6,714667;8,301052;16,39577;5,05971;5,65073;7,773118;7,652407;2,196996;10,75388;10,99488;4,663785;2,953605;6,728159;4,868442;6,333716;2,827114;5,549588;8,076483;2,077938;5,177299;1,957102;5,739255;7,406363;9,410308;2,665604;5,57676;5,278776;5,094324;6,889808;7,349217;5,593624;4,975935;2,959152;6,959004;12,45734;0,514215;7,331525;7,550529;2,936159;5,944026;15,64442;6,947212
0.1 mM quercetin;Average;882,4556;554,8936;429,9123;698,3857;1146,543;1600,749;2050,034;2441,212;2744,621;3044,753;3236,458;3401,523;3515,876;3647,119;3741,51;3801,555;3875,19;3951,398;4046,104;4117,7;4205,417;4189,634;4191,502;4196,394;4198,635;4117,979;4067,296;4020,865;3989,295;3981,921;3912,33;3906,051;3851,996;3842,145;3825,81;3807,748;3775,51;3750,525;3747,01;3730,479;3717,433;3704,832;3698,47;3676,077;3675,31;3645,452;3660,326;3650,519;3640,996;3641,687;3637,458;3611,623;3630,999;3633,222;3614,32;3601,148;3602,586;3603,382;3580,246;3569,415;3581,691;3586,98;3569,984;3591,101;3581,684;3574,6;3581,311;3599,788;3590,294;3576,814;3612,657;3590,514;3608,044;3612,874;3614,588;3639,803;3638,516;3644,779;3663,904;3663,671;3650,366;3648,322;3703,199;3678,155;3688,968;3748,038;3725,907;3746,742;3792,388;3777,473;3822,822
;SD;59,5299;74,42116;48,51212;42,95939;67,88136;74,12928;67,3205;44,3138;50,22035;13,72804;17,4832;17,27143;32,48628;63,00008;71,20586;65,87648;48,87372;56,57099;87,72471;55,33283;81,13937;67,91436;87,30192;73,71612;76,09456;97,56702;122,2894;143,9283;120,2324;91,11855;137,0417;116,4917;126,0748;159,5574;128,8793;155,2043;145,0116;142,1414;149,6869;135,2881;132,3744;200,2101;165,8624;167,9965;180,5106;199,6806;180,5011;188,3063;205,601;200,1894;174,6793;177,767;170,545;165,8485;186,6142;183,4572;200,5881;198,6581;174,6463;190,998;173,1769;191,8197;183,0493;184,4396;168,88;175,2858;190,7859;196,7071;186,0775;181,6768;171,1546;174,4814;186,1776;168,0454;168,2277;170,6422;180,3057;183,2846;180,9827;160,1701;166,6897;174,1399;159,9946;173,3294;163,4149;148,2557;176,4869;179,2095;180,4996;191,5135;178,7957
105 qdoR PqdoI gfp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0 mM quercetin;Average;151,8328;122,0571;14,39848;-83,262;-124,088;-123,489;-106,326;-96,4792;-107,206;-99,1369;-87,9149;-76,828;-81,169;-68,4675;-65,5436;-51,1041;-37,3894;-45,6894;-18,3348;-26,9754;-10,6502;-8,64557;1,469652;0,891479;4,63927;15,37631;16,62043;17,09551;29,28042;28,21251;44,87453;34,05723;32,09297;47,27802;50,55177;50,74027;56,77652;65,53504;65,73223;66,0878;79,66251;85,67763;92,03197;94,95222;94,32159;95,02602;101,6654;108,5338;111,0029;107,3295;110,2474;123,0748;117,6588;122,7124;135,7992;135,2116;138,4455;141,3988;141,0662;152,264;151,2621;163,0755;166,452;169,1596;176,2021;172,9639;175,7255;184,672;175,0906;193,3318;191,646;194,751;207,73;204,3845;207,2684;215,7372;226,0388;224,9249;226,6232;225,9484;243,0647;247,6859;252,5851;257,7331;246,5544;262,2078;268,2068;272,1319;275,4209;270,2962;287,6296
;SD;91,24803;86,17493;41,71293;49,84891;21,0015;16,43248;29,3879;17,18495;8,348081;10,69998;7,270364;18,15079;8,86469;10,51302;10,40145;11,83835;15,34119;19,71323;16,52861;19,27572;11,91737;15,23077;10,22736;8,379378;13,00861;18,65774;13,01705;6,757367;10,41492;8,494695;15,48026;8,206893;9,786165;7,253583;4,533786;7,247066;14,24886;11,33839;6,978738;5,32774;5,143698;6,413967;9,011989;11,16546;1,618189;12,90006;0,54944;5,712398;8,346408;9,946279;5,049334;6,746969;9,027932;5,041955;4,003402;9,962567;5,019636;9,600683;10,88884;7,09725;9,642614;5,004836;7,477637;7,49007;12,2745;6,004132;9,876116;9,451449;2,445284;8,015187;7,38523;11,50774;1,555333;6,649958;10,90194;7,33234;3,137579;7,87746;5,906557;14,56963;3,030974;5,638283;9,03459;3,539787;6,392681;3,809612;7,787092;6,470968;7,811043;3,988346;11,41565
0.1 mM quercetin;Average;730,6275;552,7824;467,4857;596,9908;781,2992;985,0343;1159,832;1293,203;1390,91;1457,175;1534,011;1582,674;1606,553;1641,157;1666,304;1668,188;1681,224;1662,481;1662,441;1647,913;1656,869;1648,483;1667,659;1660,644;1665,966;1650,85;1639,234;1639,783;1622,644;1604,595;1593,549;1579,847;1578,387;1567,952;1563,06;1557,453;1550,944;1549,774;1543,822;1551,555;1552,937;1548,932;1551,272;1556,462;1545,161;1538,961;1542,395;1541,342;1533,847;1535,237;1538,122;1550,07;1540,846;1545,451;1541,295;1544,712;1546,89;1542,363;1546,277;1548,256;1541,781;1540,066;1538,891;1538,092;1524,976;1535,037;1530,079;1528,722;1523,76;1516,591;1522,207;1520,159;1535,825;1525,386;1535,21;1545,138;1545,897;1551,684;1560,915;1558,129;1579,717;1604,226;1609,284;1621,931;1623,445;1634,181;1635,859;1640,537;1666,94;1658,995;1676,051
;SD;85,35395;55,14692;29,92482;28,93576;18,36529;12,86329;4,073695;24,24336;33,78723;28,28684;53,00233;39,20535;52,51337;56,36332;47,29399;51,67762;73,35483;53,92297;58,00425;72,9313;62,91878;58,46851;87,43537;66,75459;78,70504;81,68223;103,6772;84,64255;92,17162;84,7204;104,3761;90,92519;96,58932;92,61459;86,5306;80,88941;77,67315;73,91879;88,85713;84,46891;88,88059;84,93101;79,00375;83,20359;77,00374;81,04134;87,3534;88,09229;75,46233;78,99595;75,51718;73,27274;77,02909;84,07467;77,21621;75,61301;72,76086;74,74714;65,31421;68,10164;65,51642;65,45496;69,02238;75,21305;60,75412;63,96394;77,8079;72,11387;65,03415;51,70203;62,16467;58,2812;61,62684;59,30619;45,76624;57,69347;70,10063;58,11705;67,37175;55,95883;48,52308;57,09733;62,21737;45,94577;56,03949;53,75143;55,65795;58,69315;53,43193;55,7812;51,17884
110 qdoR PqdoI gfp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0 mM quercetin;Average;922,9952;1041,424;776,6317;571,58;448,2047;402,3872;140,67;46,80949;22,64985;44,02918;21,08984;3,870609;32,58296;23,76388;15,25279;18,73611;32,09294;26,81163;33,65705;54,55364;58,0528;66,73696;80,07836;94,11056;93,99671;88,16954;111,0822;105,5028;107,5715;116,0688;117,1209;128,6398;145,0176;162,1294;156,0543;160,0846;170,2402;182,9913;185,5416;198,1712;200,3971;195,693;206,469;200,2627;208,1491;219,3343;223,2044;225,1803;236,8144;239,597;248,321;250,8248;237,6232;250,2491;247,7927;265,2937;258,1546;276,5602;286,5546;276,7324;299,105;297,3694;291,5452;304,7587;311,7996;313,7919;307,7011;318,026;328,4616;337,7062;346,8263;363,8158;364,3161;361,8889;378,6915;379,4983;383,1285;386,0339;406,5119;413,6252;419,3972;423,6679;443,627;442,1702;447,0197;455,3342;460,4131;467,8972;473,4041;483,3999;484,4426
;SD;188,4594;19,53173;40,13974;26,02558;50,25572;54,5433;28,37396;30,92526;27,71389;36,68844;23,18839;43,59539;25,76021;52,85656;39,93253;17,90035;42,50617;43,6529;39,02604;21,69882;36,48892;34,56805;10,64414;33,0655;26,90459;14,67739;27,96577;25,51727;36,14436;24,76121;36,21643;14,85486;35,91784;31,88065;28,75153;37,38908;23,15676;32,67141;34,63856;23,6295;34,36519;43,11819;31,55616;16,97593;37,46415;25,96608;27,86086;41,48376;34,93349;39,03677;35,38781;30,98242;33,71843;25,51677;36,81048;38,68146;45,06955;37,6233;31,58722;33,51316;46,18679;30,62848;41,7587;24,53729;34,60909;34,45124;30,07595;38,15626;42,30058;37,3219;42,58351;26,75536;23,0406;27,45774;39,8236;40,75572;23,78769;34,9137;35,617;30,62597;32,53049;34,40891;34,09023;31,39401;45,78261;36,21914;41,45045;46,00571;41,92782;41,6996;36,57234
0.1 mM quercetin;Average;1108,348;1294,422;1294,867;1261,741;1277,158;1281,235;1227,293;1019,005;996,6476;988,6541;974,2948;987,3259;1029,393;1034,001;1050,841;1079,865;1105,198;1114,201;1129,597;1142,491;1152,419;1172,775;1180,72;1203,886;1197,446;1224,396;1252,246;1260,575;1263,663;1277,628;1291,558;1298,53;1299,851;1306,853;1324,067;1321,927;1335,237;1330,463;1346,542;1330,487;1326,452;1330,165;1327;1323,772;1311,216;1311,481;1308,596;1297,798;1302,937;1303,835;1264,507;1258,43;1250,223;1243,722;1247,123;1245,744;1245,592;1248,099;1218,982;1218,483;1207,761;1215,453;1190,385;1196,621;1200,674;1176,171;1173,386;1173,604;1154,776;1155,876;1156,454;1145,36;1163,244;1156,699;1152,069;1157,537;1151,914;1149,576;1166,924;1170,852;1175,211;1177,42;1181,009;1197,717;1199,742;1191,695;1205,41;1205,583;1216,355;1226,556;1214,955
;SD;40,19334;118,5622;138,6301;83,52705;86,25599;91,0628;29,31923;34,29047;54,42663;26,50537;23,70575;47,53091;66,6094;43,73235;40,05054;34,8632;49,37419;35,23293;80,63479;52,33152;49,97379;50,76278;61,82351;72,86036;63,49289;60,49246;50,64333;51,56367;86,12068;78,81554;71,91432;68,86251;89,02868;54,53531;72,75801;69,77526;82,29966;73,49853;91,74906;77,30026;94,88644;68,78677;67,08211;61,27492;79,52727;78,03639;87,31382;80,18596;68,35237;72,46175;61,98673;65,54195;68,94374;73,21204;67,41166;51,01227;68,64007;74,83032;70,09949;74,05805;63,96271;47,42808;49,22753;62,1886;58,40142;54,12111;37,94883;54,99205;68,31724;44,9272;50,83817;51,27307;37,1816;71,54673;47,71954;65,39942;58,74969;56,18454;59,68658;55,39805;57,4912;56,96593;45,69475;48,85077;56,3866;64,02228;54,59616;80,31763;66,42568;73,77956;58,8685
PqdoR qdoR PqdoI gfp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0 mM quercetin;Average;1200,658;955,4708;676,0521;525,6374;450,1621;380,679;138,2229;68,95865;55,16964;61,28569;41,14511;25,36571;28,02551;16,88714;10,77237;21,49021;28,9354;13,15204;7,016734;8,427161;18,35491;24,51353;13,86555;14,10491;17,49231;21,19219;19,83549;20,72213;25,13767;31,16875;30,51251;28,65666;37,55411;42,36855;43,47631;47,95784;59,90028;65,02975;58,59363;60,27732;74,1407;76,3774;72,88878;87,45198;97,69154;100,4433;89,55064;100,0284;107,4784;114,6194;108,6974;118,2744;122,5195;120,9278;129,1848;126,7038;129,304;141,91;143,9651;150,5926;145,0577;150,1328;153,4852;158,3688;168,0503;163,596;168,2303;175,8637;174,7707;175,6912;189,5787;199,867;195,9317;198,996;207,3683;213,6268;220,9626;218,1563;212,6005;229,3319;228,3661;237,0419;236,9412;234,6702;248,4749;251,0453;253,0889;263,2324;261,2033;276,9084;271,7161
;SD;112,1317;70,31041;48,40538;40,03823;17,33644;25,66892;24,64685;20,17331;20,64099;37,29137;19,11289;35,51638;23,59009;21,01708;14,86896;20,24638;30,08056;21,17788;16,11944;30,2193;26,91657;5,075713;9,633644;20,34416;17,54026;14,64178;15,28523;4,007915;16,33327;14,12949;14,29834;21,16531;16,02017;10,24418;17,8721;16,03067;9,996168;19,33266;12,79866;12,71093;6,759202;9,627365;16,43924;8,560057;14,27825;15,81349;4,203341;14,57665;14,00468;9,915164;15,48646;14,9099;13,0395;10,47325;10,75754;7,802654;15,55321;9,581548;12,54938;9,690192;13,80353;16,21821;11,56994;14,02076;13,45082;15,15497;19,61244;13,7172;14,63324;10,24084;16,26829;20,6801;26,08883;22,05227;22,93065;12,43535;20,0606;23,08807;11,57369;21,13612;14,83811;22,71327;16,31958;17,8627;19,62678;8,962641;16,21212;21,68142;10,75629;23,02463;18,21506
0.1 mM quercetin;Average;1701,363;887,8769;784,0685;713,1901;737,0344;737,4824;701,8897;597,9754;579,5027;572,8666;574,0117;611,2145;599,9603;596,9969;632,0063;672,0456;710,1768;722,4415;752,1289;798,2476;794,7511;822,1696;843,7432;842,5091;867,6389;877,6288;885,1645;869,7637;898,3129;897,6761;906,0052;900,5721;916,6517;920,051;907,6228;930,2709;925,8479;918,7231;928,9501;931,7859;930,1153;926,723;937,9204;927,2582;937,5316;934,3232;934,309;934,6739;945,1996;936,5776;932,5183;918,9537;932,3825;924,2311;925,9924;927,3088;928,1123;930,958;922,4963;925,012;912,6296;917,151;910,6525;913,1254;917,2935;914,5137;899,5614;902,3395;917,673;905,5336;901,1735;925,6569;903,2155;905,3898;916,6041;905,8146;907,3843;910,2057;908,8543;903,6214;892,5914;903,2641;908,6313;920,5804;916,0475;904,3088;922,7266;946,1255;931,2014;944,0775;930,5927
;SD;174,1855;154,2028;110,0339;126,8968;96,29453;104,7678;153,9855;73,68439;87,59716;38,50823;39,11381;36,11291;22,16761;25,06365;0,892906;14,23079;9,930265;14,17147;16,1531;18,76768;32,23546;34,99976;43,26703;35,57502;31,07906;36,2386;67,32876;56,85603;46,25556;52,21551;69,41012;69,97444;67,49318;71,0745;64,54978;45,78453;64,46566;50,86026;59,17537;47,73182;51,70785;47,74116;47,51101;67,2798;66,07252;86,20798;52,97767;54,57754;46,21633;49,39728;39,73727;61,09568;59,24111;38,44086;42,5946;54,73279;58,79257;43,03463;54,84345;67,86769;65,43267;52,62543;65,00348;56,18386;66,94646;55,12764;60,94687;48,94811;70,38633;57,20434;45,62766;52,48556;55,9734;42,84131;62,38722;65,09272;48,2176;47,47944;47,64186;58,55553;39,40303;51,05337;49,42698;62,61743;48,90142;44,98154;46,92625;54,66722;44,08564;41,04094;51,97014
